timestamp,field,value
1759877124.0589535,press_abs,1013.2384033203125
1759877124.0589535,press_diff,0.0
1759877124.0589535,temperature,3414
1759877124.0589535,temperature_press_diff,0
1759877124.2571228,time_boot_ms,73864
1759877124.2571228,press_abs,1013.2384033203125
1759877124.2571228,press_diff,0.0
1759877124.2571228,temperature,3414
1759877124.2571228,temperature_press_diff,0
1759877124.4554427,time_boot_ms,74064
1759877124.4554427,press_abs,1013.2384033203125
1759877124.4554427,press_diff,0.0
1759877124.4554427,temperature,3415
1759877124.4554427,temperature_press_diff,0
1759877124.6538732,time_boot_ms,74264
1759877124.6538732,press_abs,1013.2384033203125
1759877124.6538732,press_diff,0.0
1759877124.6538732,temperature,3415
1759877124.6538732,temperature_press_diff,0
1759877124.8577828,time_boot_ms,74464
1759877124.8577828,press_abs,1013.2384033203125
1759877124.8577828,press_diff,0.0
1759877124.8577828,temperature,3416
1759877124.8577828,temperature_press_diff,0
1759877125.0560424,time_boot_ms,74664
1759877125.0560424,press_abs,1013.2384033203125
1759877125.0560424,press_diff,0.0
1759877125.0560424,temperature,3416
1759877125.0560424,temperature_press_diff,0
1759877125.2544057,time_boot_ms,74864
1759877125.2544057,press_abs,1013.2384033203125
1759877125.2544057,press_diff,0.0
1759877125.2544057,temperature,3417
1759877125.2544057,temperature_press_diff,0
1759877125.4582736,time_boot_ms,75064
1759877125.4582736,press_abs,1013.2384033203125
1759877125.4582736,press_diff,0.0
1759877125.4582736,temperature,3417
1759877125.4582736,temperature_press_diff,0
1759877125.6568625,time_boot_ms,75264
1759877125.6568625,press_abs,1013.2384033203125
1759877125.6568625,press_diff,0.0
1759877125.6568625,temperature,3418
1759877125.6568625,temperature_press_diff,0
1759877125.8551064,time_boot_ms,75464
1759877125.8551064,press_abs,1013.2384033203125
1759877125.8551064,press_diff,0.0
1759877125.8551064,temperature,3419
1759877125.8551064,temperature_press_diff,0
1759877126.0589492,time_boot_ms,75664
1759877126.0589492,press_abs,1013.2384033203125
1759877126.0589492,press_diff,0.0
1759877126.0589492,temperature,3419
1759877126.0589492,temperature_press_diff,0
1759877126.2573347,time_boot_ms,75864
1759877126.2573347,press_abs,1013.2384033203125
1759877126.2573347,press_diff,0.0
1759877126.2573347,temperature,3420
1759877126.2573347,temperature_press_diff,0
1759877126.455803,time_boot_ms,76064
1759877126.455803,press_abs,1013.2384033203125
1759877126.455803,press_diff,0.0
1759877126.455803,temperature,3420
1759877126.455803,temperature_press_diff,0
1759877126.6540394,time_boot_ms,76264
1759877126.6540394,press_abs,1013.2384033203125
1759877126.6540394,press_diff,0.0
1759877126.6540394,temperature,3421
1759877126.6540394,temperature_press_diff,0
1759877126.8577604,time_boot_ms,76464
1759877126.8577604,press_abs,1013.2384033203125
1759877126.8577604,press_diff,0.0
1759877126.8577604,temperature,3421
1759877126.8577604,temperature_press_diff,0
1759877127.0563715,time_boot_ms,76664
1759877127.0563715,press_abs,1013.2384033203125
1759877127.0563715,press_diff,0.0
1759877127.0563715,temperature,3422
1759877127.0563715,temperature_press_diff,0
1759877127.2547827,time_boot_ms,76864
1759877127.2547827,press_abs,1013.2384033203125
1759877127.2547827,press_diff,0.0
1759877127.2547827,temperature,3422
1759877127.2547827,temperature_press_diff,0
1759877127.4585006,time_boot_ms,77064
1759877127.4585006,press_abs,1013.2384033203125
1759877127.4585006,press_diff,0.0
1759877127.4585006,temperature,3423
1759877127.4585006,temperature_press_diff,0
1759877127.6571536,time_boot_ms,77264
1759877127.6571536,press_abs,1013.2384033203125
1759877127.6571536,press_diff,0.0
1759877127.6571536,temperature,3423
1759877127.6571536,temperature_press_diff,0
1759877127.8553958,time_boot_ms,77464
1759877127.8553958,press_abs,1013.2384033203125
1759877127.8553958,press_diff,0.0
1759877127.8553958,temperature,3424
1759877127.8553958,temperature_press_diff,0
1759877128.0592222,time_boot_ms,77664
1759877128.0592222,press_abs,1013.2384033203125
1759877128.0592222,press_diff,0.0
1759877128.0592222,temperature,3424
1759877128.0592222,temperature_press_diff,0
1759877128.2576823,time_boot_ms,77864
1759877128.2576823,press_abs,1013.2384033203125
1759877128.2576823,press_diff,0.0
1759877128.2576823,temperature,3425
1759877128.2576823,temperature_press_diff,0
1759877128.4560878,time_boot_ms,78064
1759877128.4560878,press_abs,1013.2384033203125
1759877128.4560878,press_diff,0.0
1759877128.4560878,temperature,3425
1759877128.4560878,temperature_press_diff,0
1759877128.6542675,time_boot_ms,78264
1759877128.6542675,press_abs,1013.2384033203125
1759877128.6542675,press_diff,0.0
1759877128.6542675,temperature,3426
1759877128.6542675,temperature_press_diff,0
1759877128.8585668,time_boot_ms,78464
1759877128.8585668,press_abs,1013.2384033203125
1759877128.8585668,press_diff,0.0
1759877128.8585668,temperature,3426
1759877128.8585668,temperature_press_diff,0
