timestamp,field,value
1759877107.0540855,temperature,2833
1759877107.2522464,time_usec,56864745
1759877107.2522464,xacc,0
1759877107.2522464,yacc,0
1759877107.2522464,zacc,-1001
1759877107.2522464,xgyro,0
1759877107.2522464,ygyro,0
1759877107.2522464,zgyro,0
1759877107.2522464,xmag,232
1759877107.2522464,ymag,52
1759877107.2522464,zmag,-528
1759877107.2522464,id,0
1759877107.2522464,temperature,2834
1759877107.4563243,time_usec,57064665
1759877107.4563243,xacc,0
1759877107.4563243,yacc,0
1759877107.4563243,zacc,-1001
1759877107.4563243,xgyro,0
1759877107.4563243,ygyro,0
1759877107.4563243,zgyro,0
1759877107.4563243,xmag,232
1759877107.4563243,ymag,52
1759877107.4563243,zmag,-528
1759877107.4563243,id,0
1759877107.4563243,temperature,2835
1759877107.6546617,time_usec,57264585
1759877107.6546617,xacc,0
1759877107.6546617,yacc,0
1759877107.6546617,zacc,-1001
1759877107.6546617,xgyro,0
1759877107.6546617,ygyro,0
1759877107.6546617,zgyro,0
1759877107.6546617,xmag,232
1759877107.6546617,ymag,52
1759877107.6546617,zmag,-528
1759877107.6546617,id,0
1759877107.6546617,temperature,2836
1759877107.8528795,time_usec,57464505
1759877107.8528795,xacc,0
1759877107.8528795,yacc,0
1759877107.8528795,zacc,-1001
1759877107.8528795,xgyro,0
1759877107.8528795,ygyro,0
1759877107.8528795,zgyro,0
1759877107.8528795,xmag,232
1759877107.8528795,ymag,52
1759877107.8528795,zmag,-528
1759877107.8528795,id,0
1759877107.8528795,temperature,2838
1759877108.0567536,time_usec,57664425
1759877108.0567536,xacc,0
1759877108.0567536,yacc,0
1759877108.0567536,zacc,-1001
1759877108.0567536,xgyro,0
1759877108.0567536,ygyro,0
1759877108.0567536,zgyro,0
1759877108.0567536,xmag,232
1759877108.0567536,ymag,52
1759877108.0567536,zmag,-528
1759877108.0567536,id,0
1759877108.0567536,temperature,2839
1759877108.255346,time_usec,57864345
1759877108.255346,xacc,0
1759877108.255346,yacc,0
1759877108.255346,zacc,-1001
1759877108.255346,xgyro,0
1759877108.255346,ygyro,0
1759877108.255346,zgyro,0
1759877108.255346,xmag,232
1759877108.255346,ymag,52
1759877108.255346,zmag,-528
1759877108.255346,id,0
1759877108.255346,temperature,2840
1759877108.4537404,time_usec,58064265
1759877108.4537404,xacc,0
1759877108.4537404,yacc,0
1759877108.4537404,zacc,-1001
1759877108.4537404,xgyro,0
1759877108.4537404,ygyro,0
1759877108.4537404,zgyro,0
1759877108.4537404,xmag,232
1759877108.4537404,ymag,52
1759877108.4537404,zmag,-528
1759877108.4537404,id,0
1759877108.4537404,temperature,2841
1759877108.6518905,time_usec,58264185
1759877108.6518905,xacc,0
1759877108.6518905,yacc,0
1759877108.6518905,zacc,-1001
1759877108.6518905,xgyro,0
1759877108.6518905,ygyro,0
1759877108.6518905,zgyro,0
1759877108.6518905,xmag,232
1759877108.6518905,ymag,52
1759877108.6518905,zmag,-528
1759877108.6518905,id,0
1759877108.6518905,temperature,2842
1759877108.8560035,time_usec,58464105
1759877108.8560035,xacc,0
1759877108.8560035,yacc,0
1759877108.8560035,zacc,-1001
1759877108.8560035,xgyro,0
1759877108.8560035,ygyro,0
1759877108.8560035,zgyro,0
1759877108.8560035,xmag,232
1759877108.8560035,ymag,52
1759877108.8560035,zmag,-528
1759877108.8560035,id,0
1759877108.8560035,temperature,2843
1759877109.0541499,time_usec,58664025
1759877109.0541499,xacc,0
1759877109.0541499,yacc,0
1759877109.0541499,zacc,-1001
1759877109.0541499,xgyro,0
1759877109.0541499,ygyro,0
1759877109.0541499,zgyro,0
1759877109.0541499,xmag,232
1759877109.0541499,ymag,52
1759877109.0541499,zmag,-528
1759877109.0541499,id,0
1759877109.0541499,temperature,2844
1759877109.252435,time_usec,58864778
1759877109.252435,xacc,0
1759877109.252435,yacc,0
1759877109.252435,zacc,-1001
1759877109.252435,xgyro,0
1759877109.252435,ygyro,0
1759877109.252435,zgyro,0
1759877109.252435,xmag,232
1759877109.252435,ymag,52
1759877109.252435,zmag,-528
1759877109.252435,id,0
1759877109.252435,temperature,2845
1759877109.4564228,time_usec,59064698
1759877109.4564228,xacc,0
1759877109.4564228,yacc,0
1759877109.4564228,zacc,-1001
1759877109.4564228,xgyro,0
1759877109.4564228,ygyro,0
1759877109.4564228,zgyro,0
1759877109.4564228,xmag,232
1759877109.4564228,ymag,52
1759877109.4564228,zmag,-528
1759877109.4564228,id,0
1759877109.4564228,temperature,2846
1759877109.6547318,time_usec,59264618
1759877109.6547318,xacc,0
1759877109.6547318,yacc,0
1759877109.6547318,zacc,-1001
1759877109.6547318,xgyro,0
1759877109.6547318,ygyro,0
1759877109.6547318,zgyro,0
1759877109.6547318,xmag,232
1759877109.6547318,ymag,52
1759877109.6547318,zmag,-528
1759877109.6547318,id,0
1759877109.6547318,temperature,2848
1759877109.8530715,time_usec,59464538
1759877109.8530715,xacc,0
1759877109.8530715,yacc,0
1759877109.8530715,zacc,-1001
1759877109.8530715,xgyro,0
1759877109.8530715,ygyro,0
1759877109.8530715,zgyro,0
1759877109.8530715,xmag,232
1759877109.8530715,ymag,52
1759877109.8530715,zmag,-528
1759877109.8530715,id,0
1759877109.8530715,temperature,2849
1759877110.0571396,time_usec,59664458
1759877110.0571396,xacc,0
1759877110.0571396,yacc,0
1759877110.0571396,zacc,-1001
1759877110.0571396,xgyro,0
1759877110.0571396,ygyro,0
1759877110.0571396,zgyro,0
1759877110.0571396,xmag,232
1759877110.0571396,ymag,52
1759877110.0571396,zmag,-528
1759877110.0571396,id,0
1759877110.0571396,temperature,2850
1759877110.255383,time_usec,59864378
1759877110.255383,xacc,0
1759877110.255383,yacc,0
1759877110.255383,zacc,-1001
1759877110.255383,xgyro,0
1759877110.255383,ygyro,0
1759877110.255383,zgyro,0
1759877110.255383,xmag,232
1759877110.255383,ymag,52
1759877110.255383,zmag,-528
1759877110.255383,id,0
1759877110.255383,temperature,2851
1759877110.4537075,time_usec,60064298
1759877110.4537075,xacc,0
1759877110.4537075,yacc,0
1759877110.4537075,zacc,-1001
1759877110.4537075,xgyro,0
1759877110.4537075,ygyro,0
1759877110.4537075,zgyro,0
1759877110.4537075,xmag,232
1759877110.4537075,ymag,52
1759877110.4537075,zmag,-528
1759877110.4537075,id,0
1759877110.4537075,temperature,2852
1759877110.6520326,time_usec,60264218
1759877110.6520326,xacc,0
1759877110.6520326,yacc,0
1759877110.6520326,zacc,-1001
1759877110.6520326,xgyro,0
1759877110.6520326,ygyro,0
1759877110.6520326,zgyro,0
1759877110.6520326,xmag,232
1759877110.6520326,ymag,52
1759877110.6520326,zmag,-528
1759877110.6520326,id,0
1759877110.6520326,temperature,2853
1759877110.8560035,time_usec,60464138
1759877110.8560035,xacc,0
1759877110.8560035,yacc,0
1759877110.8560035,zacc,-1001
1759877110.8560035,xgyro,0
1759877110.8560035,ygyro,0
1759877110.8560035,zgyro,0
1759877110.8560035,xmag,232
1759877110.8560035,ymag,52
1759877110.8560035,zmag,-528
1759877110.8560035,id,0
1759877110.8560035,temperature,2854
1759877111.0543022,time_usec,60664058
1759877111.0543022,xacc,0
1759877111.0543022,yacc,0
1759877111.0543022,zacc,-1001
1759877111.0543022,xgyro,0
1759877111.0543022,ygyro,0
1759877111.0543022,zgyro,0
1759877111.0543022,xmag,232
1759877111.0543022,ymag,52
1759877111.0543022,zmag,-528
1759877111.0543022,id,0
1759877111.0543022,temperature,2855
1759877111.2526476,time_usec,60864811
1759877111.2526476,xacc,0
1759877111.2526476,yacc,0
1759877111.2526476,zacc,-1001
1759877111.2526476,xgyro,0
1759877111.2526476,ygyro,0
1759877111.2526476,zgyro,0
1759877111.2526476,xmag,232
1759877111.2526476,ymag,52
1759877111.2526476,zmag,-528
1759877111.2526476,id,0
1759877111.2526476,temperature,2856
1759877111.4566536,time_usec,61064731
1759877111.4566536,xacc,0
1759877111.4566536,yacc,0
1759877111.4566536,zacc,-1001
1759877111.4566536,xgyro,0
1759877111.4566536,ygyro,0
1759877111.4566536,zgyro,0
1759877111.4566536,xmag,232
1759877111.4566536,ymag,52
1759877111.4566536,zmag,-528
1759877111.4566536,id,0
1759877111.4566536,temperature,2857
1759877111.6549506,time_usec,61264651
1759877111.6549506,xacc,0
1759877111.6549506,yacc,0
1759877111.6549506,zacc,-1001
1759877111.6549506,xgyro,0
1759877111.6549506,ygyro,0
1759877111.6549506,zgyro,0
1759877111.6549506,xmag,232
1759877111.6549506,ymag,52
1759877111.6549506,zmag,-528
1759877111.6549506,id,0
1759877111.6549506,temperature,2858
1759877111.8532717,time_usec,61464571
1759877111.8532717,xacc,0
1759877111.8532717,yacc,0
1759877111.8532717,zacc,-1001
1759877111.8532717,xgyro,0
1759877111.8532717,ygyro,0
1759877111.8532717,zgyro,0
1759877111.8532717,xmag,232
1759877111.8532717,ymag,52
1759877111.8532717,zmag,-528
1759877111.8532717,id,0
1759877111.8532717,temperature,2860
1759877112.0572073,time_usec,61664491
1759877112.0572073,xacc,0
1759877112.0572073,yacc,0
1759877112.0572073,zacc,-1001
1759877112.0572073,xgyro,0
